p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
2,0,0,1,0,0,12,4,43.02248627227916,59.828947100826284,49.81453648948609,-16.51124313613958,True,0.1158703000000969,
2,0,0,1,0,1,12,5,13.095188470835923,33.262941465092474,21.24564873148423,-0.5475942354179617,True,0.17135309999866877,
2,0,0,1,0,2,12,6,24.464556467675543,47.62243034948398,33.83427413991191,-5.232278233837771,True,0.5964691000008315,
2,0,0,1,1,0,12,4,73.34942187791053,89.86594641820591,80.0327238156998,-31.674710938955265,True,0.17850879999969038,
2,0,0,1,1,1,12,5,27.180043807540763,46.99987325589522,35.20000613288788,-7.590021903770381,True,0.5461739999991551,
2,0,0,1,1,2,12,6,33.366125391240516,56.09529389636393,42.57338040608755,-9.68306269562026,True,1.6038454000008642,
2,0,0,2,0,0,12,5,35.971602345707566,55.79143179406202,43.99156467105468,-11.985801172853781,True,0.2901672000007238,
2,0,0,2,0,1,12,6,25.740498936957394,48.863633293370924,35.097121649862366,-5.870249468478696,True,0.5554279000007227,
2,0,0,2,0,2,12,7,20.05109026712266,46.477529531595266,30.744373367585485,-2.02554513356133,True,0.7053816999996343,
2,0,0,2,1,0,12,5,55.67997385531503,75.13045594567289,63.55983196637251,-21.839986927657517,True,0.5335615999993024,
2,0,0,2,1,1,12,6,40.04813151380479,62.74036061922229,49.241299310038514,-13.024065756902395,True,0.8869544999997743,
2,0,0,2,1,2,12,7,35.99344605310253,61.92742217357967,46.4999235345125,-9.996723026551264,True,1.2294637000013608,
2,0,1,0,0,0,12,4,73.81880186925653,90.89930388027864,80.71256260436994,-31.90940093462827,True,0.09079819999897154,
2,0,1,0,0,1,12,5,55.333878425637636,75.50163141989418,63.484338686285945,-21.666939212818818,True,0.18791150000106427,
2,0,1,0,0,2,12,6,51.76744960570403,74.89058396211756,61.124072318609,-18.883724802852015,True,0.4182206000004953,
2,0,1,0,1,0,12,4,128.3255358969561,145.13199672550323,135.11758611416303,-59.16276794847805,True,0.2802231000005122,
2,0,1,0,1,1,12,5,92.65316271671617,112.47299216507062,100.67312504206329,-40.326581358358084,True,1.0180235999996512,
2,0,1,0,1,2,12,6,42.21092489055191,64.9031539959694,51.40409268678563,-14.105462445275952,True,2.69847800000025,
2,0,1,1,0,0,12,5,43.72684801634023,63.89460101059679,51.87730827698854,-15.863424008170115,True,0.14478109999981825,
2,0,1,1,0,1,12,6,14.878543220465684,38.40758838043166,24.387413524555377,-0.4392716102328418,True,0.5015243000016198,
2,0,1,1,0,2,12,7,27.37183464453524,53.79827390900785,38.06511774499806,-5.6859173222676205,True,1.672485000000961,
2,0,1,1,1,0,12,5,75.34059346846875,95.16042291682321,83.36055579381588,-31.670296734234377,False,0.8968762999993487,
2,0,1,1,1,1,12,6,72.23023531884063,95.35336967525416,81.5868580317456,-29.115117659420314,True,1.2932399999990594,
2,0,1,1,1,2,12,7,35.99410986192993,61.92808598240707,46.5005873433399,-9.997054930964964,True,4.473062900000514,
2,0,1,2,0,0,12,6,37.625677391036426,60.748811747449956,46.9823001039414,-11.812838695518213,True,0.44900650000090536,
2,0,1,2,0,1,12,7,27.735964206481082,54.16240347095369,38.42924730694391,-5.867982103240541,True,1.223658599999908,
2,0,1,2,0,2,12,8,21.884717949989344,51.614462122521026,33.91466143801002,-1.9423589749946721,True,1.2877444000005198,
2,0,1,2,1,0,12,6,57.719125853805366,80.41135495922286,66.91229365003909,-21.859562926902683,True,1.8451741000008042,
2,0,1,2,1,1,12,7,62.57263706244175,88.5066131829189,73.07911454385172,-23.286318531220875,True,3.9576741000000766,
2,0,1,2,1,2,12,8,39.138681816532674,68.31440495206945,50.95846898311889,-10.569340908266337,True,3.7347810000010213,
2,0,2,0,0,0,12,5,66.6021146951185,87.07199100624874,74.86475438573967,-27.301057347559247,True,0.16612069999973755,
2,0,2,0,0,1,12,6,57.34499262702158,80.84109654972568,66.8415689908275,-21.67249631351079,True,0.23585210000055667,
2,0,2,0,0,2,12,7,51.079880152470736,77.46641908485503,61.75810882673409,-17.539940076235368,True,0.9330201000011584,
2,0,2,0,1,0,12,5,119.49598742945687,139.63550507748894,127.6359100270048,-53.74799371472844,True,0.39239460000135296,
2,0,2,0,1,1,12,6,28.277204011736835,51.36542557757309,37.620654101717264,-7.138602005868417,True,0.8551883000000089,
2,0,2,0,1,2,12,7,33.907264604994694,59.798800307634295,44.39754065252963,-8.953632302497349,True,2.6595758000003116,
2,0,2,1,0,0,12,6,45.13340724787028,68.66245240783626,54.64227755195997,-15.566703623935139,True,0.3249543000001722,
